// Generated by tools/generate_rune_tablet_data.py; edit catalog.json then regenerate.
// All probabilities use denominator 100000. Getters clear their output arrays.

function	script	PN_RT_ListSets	{
	deletearray @RT_SetIds[0],getarraysize(@RT_SetIds);
	return 1;
	case 5:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1001283;
	setarray @RT_CostAmounts[0],1000;
	@RT_CostCount = 1;
	return 1;
	}
	return 0;
	case 1260045:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],15,2,2;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],15,2,2;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],15,2,2;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],15,2,2;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],16,2,2;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],16,3,3;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],16,3,3;
	@RT_CostCount = 3;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],16,3,3;
	@RT_CostCount = 3;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],17,3,3;
	@RT_CostCount = 3;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],17,4,4;
	@RT_CostCount = 3;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],17,1,4,4;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],18,1,4,4;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],18,1,5,5;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],19,1,5,5;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],20,1,6,6;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260046:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],20,2,2;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],20,2,2;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],20,2,2;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],20,2,2;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],21,3,3;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],21,3,3;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],21,3,3;
	@RT_CostCount = 3;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],21,3,3;
	@RT_CostCount = 3;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],22,4,4;
	@RT_CostCount = 3;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1001282,1001972,1001996;
	setarray @RT_CostAmounts[0],22,4,4;
	@RT_CostCount = 3;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],22,1,4,4;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],23,1,5,5;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],23,1,5,5;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],24,1,6,6;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1001282,1001283,1001972,1001996;
	setarray @RT_CostAmounts[0],25,1,7,7;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260035:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 2:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 3:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 4:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 5:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 6:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 7:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 8:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 9:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 10:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 11:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 12:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 13:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],15,15,15,15,15,5;
	@RT_CostCount = 6;
	return 1;
	case 14:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],15,15,15,15,15,5;
	@RT_CostCount = 6;
	return 1;
	case 15:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001283;
	setarray @RT_CostAmounts[0],20,20,20,20,20,1;
	@RT_CostCount = 6;
	return 1;
	}
	return 0;
	case 1260036:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 2:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 3:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1;
	@RT_CostCount = 6;
	return 1;
	case 4:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 5:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 6:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],6,6,6,6,6,2;
	@RT_CostCount = 6;
	return 1;
	case 7:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 8:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 9:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],9,9,9,9,9,3;
	@RT_CostCount = 6;
	return 1;
	case 10:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 11:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 12:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],12,12,12,12,12,4;
	@RT_CostCount = 6;
	return 1;
	case 13:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],15,15,15,15,15,5;
	@RT_CostCount = 6;
	return 1;
	case 14:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001282;
	setarray @RT_CostAmounts[0],15,15,15,15,15,5;
	@RT_CostCount = 6;
	return 1;
	case 15:
	setarray @RT_CostIds[0],918,939,940,946,1013,1001283;
	setarray @RT_CostAmounts[0],20,20,20,20,20,1;
	@RT_CostCount = 6;
	return 1;
	}
	return 0;
	case 1260013:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],5,5,5,1,2;
	@RT_CostCount = 5;
	return 1;
	case 2:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],5,5,5,1,2;
	@RT_CostCount = 5;
	return 1;
	case 3:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],5,5,5,1,2;
	@RT_CostCount = 5;
	return 1;
	case 4:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],6,6,6,2,3;
	@RT_CostCount = 5;
	return 1;
	case 5:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],6,6,6,2,3;
	@RT_CostCount = 5;
	return 1;
	case 6:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],6,6,6,2,3;
	@RT_CostCount = 5;
	return 1;
	case 7:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],7,7,7,3,4;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],7,7,7,3,4;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],7,7,7,3,4;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],8,8,8,4,5;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],8,8,8,4,5;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],8,8,8,4,5;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],9,9,9,5,5;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],705,909,949,1067,1001282;
	setarray @RT_CostAmounts[0],9,9,9,5,5;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],705,909,949,1067,1001283;
	setarray @RT_CostAmounts[0],10,10,10,5,1;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260034:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],5,10,5,10,10,2;
	@RT_CostCount = 6;
	return 1;
	case 2:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],5,10,5,10,10,2;
	@RT_CostCount = 6;
	return 1;
	case 3:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],5,10,5,10,10,2;
	@RT_CostCount = 6;
	return 1;
	case 4:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],6,12,6,12,12,3;
	@RT_CostCount = 6;
	return 1;
	case 5:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],6,12,6,12,12,3;
	@RT_CostCount = 6;
	return 1;
	case 6:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],6,12,6,12,12,3;
	@RT_CostCount = 6;
	return 1;
	case 7:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],7,14,7,14,14,4;
	@RT_CostCount = 6;
	return 1;
	case 8:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],7,14,7,14,14,4;
	@RT_CostCount = 6;
	return 1;
	case 9:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],7,14,7,14,14,4;
	@RT_CostCount = 6;
	return 1;
	case 10:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],8,16,8,16,16,5;
	@RT_CostCount = 6;
	return 1;
	case 11:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],8,16,8,16,16,5;
	@RT_CostCount = 6;
	return 1;
	case 12:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],8,16,8,16,16,5;
	@RT_CostCount = 6;
	return 1;
	case 13:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],9,18,9,18,18,5;
	@RT_CostCount = 6;
	return 1;
	case 14:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001282;
	setarray @RT_CostAmounts[0],9,18,9,18,18,5;
	@RT_CostCount = 6;
	return 1;
	case 15:
	setarray @RT_CostIds[0],516,517,627,919,1026,1001283;
	setarray @RT_CostAmounts[0],10,20,10,20,20,1;
	@RT_CostCount = 6;
	return 1;
	}
	return 0;
	}
	}
	return 0;
}

function	script	PN_RT_LoadReward	{
	deletearray @RT_RewardIds[0],getarraysize(@RT_RewardIds);
	deletearray @RT_RewardAmounts[0],getarraysize(@RT_RewardAmounts);
	@RT_RewardCount = 0;
	switch (getarg(0)) {
	case 1260008:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103366;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	setarray @RT_RewardIds[0],103368;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],1001282;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 4:
	setarray @RT_RewardIds[0],103369;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 5:
	setarray @RT_RewardIds[0],1001282;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103367;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	}
	return 0;
	case 1260009:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103385;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],103387,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103386,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260010:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103370;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	setarray @RT_RewardIds[0],103372;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	setarray @RT_RewardIds[0],103373,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103371,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260011:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103374;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	setarray @RT_RewardIds[0],103376;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	setarray @RT_RewardIds[0],103377,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103375,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260012:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103378;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],103381,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	setarray @RT_RewardIds[0],103383,1001283;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103379,1001283;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260000:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103335;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],103339,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103340,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260001:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103347;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103348,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260002:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103349;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103350,1001282;
	setarray @RT_RewardAmounts[0],1,2;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260003:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103351;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103352,1001282;
	setarray @RT_RewardAmounts[0],1,2;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260004:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103353;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	setarray @RT_RewardIds[0],103355;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103354,1001283;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260005:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103356;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],103358,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103357,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260006:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103359;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103360,1001282;
	setarray @RT_RewardAmounts[0],1,2;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260007:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103361;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	setarray @RT_RewardIds[0],103364,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	setarray @RT_RewardIds[0],103365,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103362,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260014:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103437;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
	setarray @RT_RewardIds[0],103438,1001282;
	setarray @RT_RewardAmounts[0],1,1;
	@RT_RewardCount = 2;
	return 1;
	}
	return 0;
	case 1260015:
	switch (getarg(1)) {
	case 1:
	setarray @RT_RewardIds[0],103439;
	setarray @RT_RewardAmounts[0],1;
	@RT_RewardCount = 1;
	return 1;
	case 2:
	@RT_RewardCount = 0;
	return 1;
	case 3:
	@RT_RewardCount = 0;
	return 1;
	case 4:
	@RT_RewardCount = 0;
	return 1;
	case 5:
	@RT_RewardCount = 0;
	return 1;
	case 6:
	@RT_RewardCount = 0;
	return 1;
	case 7:
